dataset	template_id	template_kind	column	name_pattern	original_len	sampled_len	truncated	current_encoding	current_mem_bytes_est	i64_mem_bytes	i32_applicable	i32_mem_bytes	constant	constant_mem_bytes	slp_i8_mem_bytes	slp_i8_segments	slp_i8_avg_segment_len	slp_i8_max_abs_residual	slp_i8_msgpack_bytes	slp_i8_zstd_bytes	slp_i8_encode_secs	slp_i8_decode_ok	slp_i16_mem_bytes	slp_i16_segments	slp_i16_avg_segment_len	slp_i16_max_abs_residual	slp_i16_msgpack_bytes	slp_i16_zstd_bytes	slp_i16_encode_secs	slp_i16_decode_ok	best_slp	best_slp_mem_bytes	best_slp_ratio_vs_i64	best_slp_ratio_vs_i32	accepted_vs_i64_gt_2	beats_i32	i64_msgpack_bytes	i64_zstd_bytes	i32_msgpack_bytes	i32_zstd_bytes
unifolm_full	16568	cpu	ts	<built-in method startswith of str object at 0x0ff0aac0f0>	1334908	1000000	true	i32	4000000	8000000	true	4000000	false	0	1092152	3837	260.62027625749283	127	1489447	395586	0.019761546	true	2000784	30	33333.333333333336	32767	2898904	841321	0.019451742	true	slp_i8	1092152	7.324987730645551	3.6624938653227757	true	true	4996963	287055	4996963	287055
unifolm_full	16568	cpu	dur	<built-in method startswith of str object at 0x0ff0aac0f0>	1334908	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000472	17	58823.529411764706	102	1000504	1864	0.018900914	true	2000448	16	62500.0	280	1000463	1785	0.019144767	true	slp_i8	1000472	7.996225781431164	3.998112890715582	true	true	1000007	1663	1000007	1663
unifolm_full	15804	gpu	ts	void at::native::elementwise_kernel<0, 0, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0} const&)::{lambda(int)#0}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0} const&)::{lambda(int)#0})	1323741	1000000	true	i32	4000000	8000000	true	4000000	false	0	6397304	224885	4.446717211018965	127	9453172	2008281	0.021135533	true	4905720	121069	8.259752703004072	32767	6528783	1960121	0.021350734	true	slp_i16	4905720	1.6307494108917753	0.8153747054458876	false	false	5000005	3777646	5000005	3777646
unifolm_full	15804	gpu	dur	void at::native::elementwise_kernel<0, 0, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0} const&)::{lambda(int)#0}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#0}::operator()() const::{lambda()#0}::operator()() const::{lambda(c0::Half)#0} const&)::{lambda(int)#0})	1323741	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	98	1049704	106609	0.019497791	true	2000448	16	62500.0	100	1042586	106902	0.019566979	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000005	97210	1000005	97210
unifolm_full	13098	cpu	ts	pickle.py(0): read	1025712	1000000	true	i32	4000000	8000000	true	4000000	false	0	1037792	1572	636.1323155216285	127	1272601	374606	0.019469891	true	2000568	21	47619.04761904762	32767	2877780	1041120	0.019347601	true	slp_i8	1037792	7.708673799759489	3.8543368998797445	true	true	5000005	516116	5000005	516116
unifolm_full	13098	cpu	dur	pickle.py(0): read	1025712	1000000	true	i32	4000000	8000000	true	4000000	false	0	1000448	16	62500.0	127	1056075	15660	0.019362418	true	2000448	16	62500.0	235	1000466	12715	0.019026591	true	slp_i8	1000448	7.996417604912999	3.9982088024564995	true	true	1000006	12319	1000006	12319
unifolm_full	13168	cpu	ts	torch/__init__.py(0): is_tensor	714956	714956	false	i32	2859824	5719648	true	2859824	false	0	716916	79	9050.075949367088	127	824558	289734	0.013721965	true	1430576	25	28598.24	27018	1813337	593789	0.013893756	true	slp_i8	716916	7.97812853946627	3.989064269733135	true	true	3574785	511578	3574785	511578
unifolm_full	13168	cpu	dur	torch/__init__.py(0): is_tensor	714956	714956	false	i32	2859824	5719648	true	2859824	false	0	715332	13	54996.61538461538	113	758646	11588	0.013656942	true	1430240	11	64996.0	298	715297	9813	0.01369917	true	slp_i8	715332	7.995794959543261	3.9978974797716305	true	true	714964	9667	714964	9667
unifolm_full	12085	cpu	ts	torch/nn/parameter.py(0): __instancecheck__	681728	681728	false	i32	2726912	5453824	true	2726912	false	0	726120	1847	369.10016242555497	127	932568	379421	0.013292963	true	1369232	238	2864.4033613445376	32767	1818803	807016	0.014303904	true	slp_i8	726120	7.510912796782901	3.7554563983914506	true	true	3408645	738551	3408645	738551
unifolm_full	12085	cpu	dur	torch/nn/parameter.py(0): __instancecheck__	681728	681728	false	i32	2726912	5453824	true	2726912	false	0	682560	32	21304.0	112	698972	16728	0.013046462	true	1363784	11	61975.27272727273	4816	682090	14527	0.01304726	true	slp_i8	682560	7.9902484763244255	3.9951242381622127	true	true	681757	14252	681757	14252
unifolm_full	12717	cpu	ts	torch/nn/modules/module.py(0): __getattr__	610224	610224	false	i32	2440896	4881792	true	2440896	false	0	1360432	31256	19.523419503455337	127	1864037	756646	0.01281099	true	1252192	1320	462.2909090909091	32767	1860719	1309208	0.012009172	true	slp_i16	1252192	3.898597020265263	1.9492985101326314	true	true	3051125	857100	3051125	857100
unifolm_full	12717	cpu	dur	torch/nn/modules/module.py(0): __getattr__	610224	610224	false	i32	2440896	4881792	true	2440896	false	0	610648	15	40681.6	127	679519	25606	0.011876053	true	1220752	10	61022.4	390	610543	17880	0.01174575	true	slp_i8	610648	7.994445245051159	3.9972226225255794	true	true	610235	17495	610235	17495
unifolm_full	18	cpu	ts	<built-in function hasattr>	583888	583888	false	i32	2335552	4671104	true	2335552	false	0	1140752	23200	25.16758620689655	127	1587013	687929	0.012304916	true	1190712	953	612.6841552990556	32767	1772544	1242399	0.011367302	true	slp_i8	1140752	4.094758545240333	2.0473792726201663	true	true	2911141	849090	2911141	849090
unifolm_full	18	cpu	dur	<built-in function hasattr>	583888	583888	false	i32	2335552	4671104	true	2335552	false	0	587696	156	3742.871794871795	127	610355	24550	0.01137294	true	1168728	37	15780.756756756757	15996	599917	35424	0.011167108	true	slp_i8	587696	7.948163676458577	3.9740818382292886	true	true	584080	20152	584080	20152
unifolm_full	210	cpu	ts	<built-in method append of list object at 0x0f0e0c0c0>	559780	559780	false	i32	2239120	4478240	true	2239120	false	0	647996	3673	152.40402940375714	127	836615	326674	0.011038672	true	1122384	115	4867.652173913043	32767	1660957	951280	0.01082726	true	slp_i8	647996	6.910906857449738	3.455453428724869	true	true	2794411	372117	2794411	372117
unifolm_full	210	cpu	dur	<built-in method append of list object at 0x0f0e0c0c0>	559780	559780	false	i32	2239120	4478240	true	2239120	false	0	560108	11	50889.09090909091	71	560135	2765	0.010659017	true	1119840	9	62197.77777777778	491	560066	2343	0.010635632	true	slp_i8	560108	7.995315189213509	3.9976575946067543	true	true	559787	2224	559787	2224
unifolm_full	15904	cpu	ts	<built-in method append of list object at 0x0fd0d0a0e0>	559392	559392	false	i32	2237568	4475136	true	2237568	false	0	649912	3769	148.4192093393473	127	841135	326708	0.01103591	true	1121440	108	5179.555555555556	32767	1655989	950262	0.010927897	true	slp_i8	649912	6.885756840926156	3.442878420463078	true	true	2792471	373147	2792471	373147
unifolm_full	15904	cpu	dur	<built-in method append of list object at 0x0fd0d0a0e0>	559392	559392	false	i32	2237568	4475136	true	2237568	false	0	559696	10	55939.2	127	647018	4110	0.010772626	true	1119064	9	62154.666666666664	242	559679	2381	0.010727571	true	slp_i8	559696	7.995654784025614	3.997827392012807	true	true	559400	2264	559400	2264
unifolm_full	16247	cpu	ts	<built-in method append of list object at 0x0fd0c0fd0>	559392	559392	false	i32	2237568	4475136	true	2237568	false	0	648808	3723	150.25302175664785	127	838695	325916	0.011020086	true	1121488	110	5085.381818181818	32767	1665558	986579	0.010881984	true	slp_i8	648808	6.897473520671755	3.4487367603358776	true	true	2792471	370657	2792471	370657
unifolm_full	16247	cpu	dur	<built-in method append of list object at 0x0fd0c0fd0>	559392	559392	false	i32	2237568	4475136	true	2237568	false	0	559672	9	62154.666666666664	45	559683	2662	0.010622364	true	1119064	9	62154.666666666664	45	559676	2114	0.010735364	true	slp_i8	559672	7.995997655769808	3.997998827884904	true	true	559397	1992	559397	1992
unifolm_full	16582	cpu	ts	<built-in method append of list object at 0x0ff0a0a0>	559040	559040	false	i32	2236160	4472320	true	2236160	false	0	645720	3609	154.90163480188417	127	828334	322172	0.011078827	true	1120832	112	4991.428571428572	32767	1661203	984214	0.010875717	true	slp_i8	645720	6.926097999132751	3.4630489995663756	true	true	2790711	373598	2790711	373598
unifolm_full	16582	cpu	dur	<built-in method append of list object at 0x0ff0a0a0>	559040	559040	false	i32	2236160	4472320	true	2236160	false	0	559320	9	62115.555555555555	29	559335	2508	0.010624986	true	1118360	9	62115.555555555555	31	559324	2095	0.010627538	true	slp_i8	559320	7.995995136952013	3.9979975684760065	true	true	559045	1960	559045	1960
unifolm_full	15782	cpu	ts	ac0g	556126	556126	false	i32	2224504	4449008	true	2224504	false	0	1312166	31499	17.65535413822661	127	1885385	844634	0.01192461	true	1160100	1991	279.3199397287795	32767	1635814	1154695	0.011019577	true	slp_i16	1160100	3.835021118869063	1.9175105594345314	true	true	2780635	1629040	2780635	1629040
unifolm_full	26	cpu	ts	<built-in method get of dict object at 0x0f0af0>	529273	529273	false	i32	2117092	4234184	true	2117092	false	0	716441	7796	67.89032837352488	127	959585	357117	0.010511107	true	1062306	154	3436.8376623376626	32767	1442909	823583	0.0102515	true	slp_i8	716441	5.91002469149588	2.95501234574794	true	true	2645139	418235	2645139	418235
unifolm_full	26	cpu	dur	<built-in method get of dict object at 0x0f0af0>	529273	529273	false	i32	2117092	4234184	true	2117092	false	0	529577	10	52927.3	118	569738	4188	0.010138542	true	1058826	9	58808.11111111111	343	529568	3288	0.010110647	true	slp_i8	529577	7.995407655543953	3.9977038277719763	true	true	529281	3088	529281	3088
unifolm_full	15884	cpu	ts	<built-in method get of dict object at 0x0fdda0f0a0c0>	529183	529183	false	i32	2116732	4233464	true	2116732	false	0	713951	7696	68.76078482328482	127	962088	356386	0.01048475	true	1061934	146	3624.541095890411	32767	1452560	824812	0.010343894	true	slp_i8	713951	5.929628223785666	2.964814111892833	true	true	2644683	419746	2644683	419746
unifolm_full	15884	cpu	dur	<built-in method get of dict object at 0x0fdda0f0a0c0>	529183	529183	false	i32	2116732	4233464	true	2116732	false	0	529463	9	58798.11111111111	45	529486	3802	0.010111983	true	1058646	9	58798.11111111111	45	529471	3235	0.010105266	true	slp_i8	529463	7.995769298326795	3.9978846491633977	true	true	529188	3077	529188	3077
unifolm_full	16227	cpu	ts	<built-in method get of dict object at 0x0fdcfc0b0>	529183	529183	false	i32	2116732	4233464	true	2116732	false	0	714719	7728	68.47606107660455	127	962045	353493	0.010500724	true	1062030	150	3527.8866666666668	32767	1477596	857411	0.010248241	true	slp_i8	714719	5.923256552575208	2.961628276287604	true	true	2644673	418704	2644673	418704
unifolm_full	16227	cpu	dur	<built-in method get of dict object at 0x0fdcfc0b0>	529183	529183	false	i32	2116732	4233464	true	2116732	false	0	529463	9	58798.11111111111	127	553907	4541	0.010089635	true	1058646	9	58798.11111111111	159	529472	3358	0.010154784	true	slp_i8	529463	7.995769298326795	3.9978846491633977	true	true	529189	3207	529189	3207
unifolm_full	16562	cpu	ts	<built-in method get of dict object at 0x0ff0e0>	529183	529183	false	i32	2116732	4233464	true	2116732	false	0	714887	7735	68.41409179056238	127	948487	347337	0.010505638	true	1062030	150	3527.8866666666668	32767	1460836	852297	0.010262258	true	slp_i8	714887	5.921864574401269	2.9609322872006345	true	true	2644683	413268	2644683	413268
unifolm_full	16562	cpu	dur	<built-in method get of dict object at 0x0ff0e0>	529183	529183	false	i32	2116732	4233464	true	2116732	false	0	529463	9	58798.11111111111	42	529486	3664	0.01008532	true	1058646	9	58798.11111111111	61	529471	3093	0.010114796	true	slp_i8	529463	7.995769298326795	3.9978846491633977	true	true	529188	2950	529188	2950
unifolm_full	742	cpu	ts	<built-in function id>	516092	516092	false	i32	2064368	4128736	true	2064368	false	0	594396	3260	158.31042944785275	127	726637	277494	0.010111503	true	1039040	283	1823.6466431095407	32767	1541445	1015014	0.010106922	true	slp_i8	594396	6.94610327121986	3.47305163560993	true	true	2580465	361457	2580465	361457
unifolm_full	742	cpu	dur	<built-in function id>	516092	516092	false	i32	2064368	4128736	true	2064368	false	0	516396	10	51609.2	42	516420	2836	0.009797508	true	1032440	8	64511.5	500	516353	2708	0.00980394	true	slp_i8	516396	7.995290436021968	3.997645218010984	true	true	516099	2595	516099	2595
unifolm_full	15817	gpu	ts	void at::native::elementwise_kernel<0, 0, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c0::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c0::Half> const&)::{lambda(int)#0}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c0::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c0::Half> const&)::{lambda(int)#0})	487924	487924	false	i32	1951696	3903392	true	1951696	false	0	3621428	130560	3.7371629901960786	127	5372148	1220800	0.010641045	true	2241240	52722	9.254656500132771	32767	3175119	1309920	0.010423801	true	slp_i16	2241240	1.741621602327283	0.8708108011636415	false	false	2439625	1902984	2439625	1902984
unifolm_full	15817	gpu	dur	void at::native::elementwise_kernel<0, 0, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c0::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c0::Half> const&)::{lambda(int)#0}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c0::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c0::Half> const&)::{lambda(int)#0})	487924	487924	false	i32	1951696	3903392	true	1951696	false	0	488180	8	60990.5	80	526972	64615	0.009552839	true	976104	8	60990.5	80	512658	62314	0.009560832	true	slp_i8	488180	7.9958048260887375	3.9979024130443688	true	true	487929	57988	487929	57988
unifolm_full	13531	cpu	ts	unifolm_wma/modules/apply_fusion.py(0): <genexpr>	459108	459108	false	i32	1836432	3672864	true	1836432	false	0	460228	44	10434.272727272728	127	561736	146177	0.00884967	true	918472	8	57388.5	24660	1236983	285895	0.008918571	true	slp_i8	460228	7.980531388789904	3.990265694394952	true	true	2295545	133660	2295545	133660
unifolm_full	13531	cpu	dur	unifolm_wma/modules/apply_fusion.py(0): <genexpr>	459108	459108	false	i32	1836432	3672864	true	1836432	false	0	459652	20	22955.4	82	459793	4460	0.008704439	true	918472	8	57388.5	3692	472357	5313	0.008860798	true	slp_i8	459652	7.990531967662492	3.995265983831246	true	true	459161	4077	459161	4077
unifolm_full	160	cpu	ts	<built-in function setattr>	406160	406160	false	i32	1624640	3249280	true	1624640	false	0	592392	7757	52.36044862704654	127	803089	361422	0.008245667	true	817592	217	1871.705069124424	32767	1084746	588613	0.007833167	true	slp_i8	592392	5.485016678145552	2.742508339072776	true	true	2026127	501904	2026127	501904
unifolm_full	160	cpu	dur	<built-in function setattr>	406160	406160	false	i32	1624640	3249280	true	1624640	false	0	406776	23	17659.130434782608	127	421008	32386	0.007967548	true	812552	7	58022.857142857145	790	454468	30519	0.007908332	true	slp_i8	406776	7.987885224300352	3.993942612150176	true	true	406184	28536	406184	28536
unifolm_full	264	cpu	ts	<built-in function min>	404613	404613	false	i32	1618452	3236904	true	1618452	false	0	476869	3008	134.5123005319149	127	597118	236200	0.008042312	true	813970	195	2074.9384615384615	32767	1213000	643854	0.00779014	true	slp_i8	476869	6.787826426125414	3.393913213062707	true	true	2020822	206211	2020822	206211
unifolm_full	264	cpu	dur	<built-in function min>	404613	404613	false	i32	1618452	3236904	true	1618452	false	0	404845	7	57801.857142857145	54	404862	1770	0.007711018	true	809458	7	57801.857142857145	58	404847	1602	0.00774648	true	slp_i8	404845	7.995415529400141	3.9977077647000705	true	true	404618	1490	404618	1490
unifolm_full	13180	cpu	ts	world_model_interaction.py(0): materialize_meta_in_obj	386460	386460	false	i32	1545840	3091680	true	1545840	false	0	387868	56	6901.071428571428	127	472816	201134	0.007462535	true	773176	8	48307.5	1586	1095052	298790	0.007617873	true	slp_i8	387868	7.970959192302536	3.985479596151268	true	true	1932305	379001	1932305	379001
unifolm_full	13180	cpu	dur	world_model_interaction.py(0): materialize_meta_in_obj	386460	386460	false	i32	1545840	3091680	true	1545840	false	0	386788	11	35132.72727272727	118	386854	47151	0.007640923	true	773128	6	64410.0	346	386681	43987	0.007457549	true	slp_i8	386788	7.99321592190037	3.996607960950185	true	true	386471	43729	386471	43729
unifolm_full	12084	cpu	ts	torch/nn/modules/module.py(0): __setattr__	370824	370824	false	i32	1483296	2966592	true	1483296	false	0	401008	1255	295.47729083665337	127	512750	257860	0.00726142	true	746464	198	1872.8484848484848	32767	1043234	548236	0.007191231	true	slp_i8	401008	7.39783744962694	3.69891872481347	true	true	1854125	940392	1854125	940392
unifolm_full	12084	cpu	dur	torch/nn/modules/module.py(0): __setattr__	370824	370824	false	i32	1483296	2966592	true	1483296	false	0	371896	42	8829.142857142857	127	436487	56198	0.007289865	true	741856	6	61804.0	4538	495065	56191	0.007166371	true	slp_i8	371896	7.976939789618603	3.9884698948093016	true	true	370872	44241	370872	44241
unifolm_full	13520	cpu	ts	cudaLaunchKernel	359061	359061	false	i32	1436244	2872488	true	1436244	false	0	951733	24692	14.541592418597116	127	1382695	581133	0.007728269	true	760402	1759	204.12791358726548	32767	1088635	755675	0.007055529	true	slp_i16	760402	3.777591326692986	1.888795663346493	true	true	1795310	1236763	1795310	1236763
unifolm_full	13520	cpu	dur	cudaLaunchKernel	359061	359061	false	i32	1436244	2872488	true	1436244	false	0	748885	16240	22.109667487684728	127	1018386	268661	0.007353499	true	718498	13	27620.076923076922	19062	929488	317487	0.007040413	true	slp_i16	718498	3.9979067443472354	1.9989533721736177	true	true	407169	138888	407169	138888
unifolm_full	13685	cpu	ts	aten::view	358309	358309	false	i32	1433236	2866472	true	1433236	false	0	1089605	30468	11.760174609426283	127	1549525	577463	0.00777669	true	759690	1792	199.94921875	32767	1117297	776192	0.007082757	true	slp_i16	759690	3.773212757835433	1.8866063789177165	true	true	1791550	673086	1791550	673086
unifolm_full	13685	cpu	dur	aten::view	358309	358309	false	i32	1433236	2866472	true	1433236	false	0	358517	6	59718.166666666664	62	406822	24816	0.007017042	true	716826	6	59718.166666666664	106	358526	20399	0.006906357	true	slp_i8	358517	7.9953586580273734	3.9976793290136867	true	true	358314	19678	358314	19678
unifolm_full	62	cpu	ts	<built-in function fspath>	350535	350535	false	i32	1402140	2804280	true	1402140	false	0	664759	13090	26.778838808250573	127	906746	334629	0.007157131	true	704182	127	2760.1181102362207	32767	1050304	586883	0.00688468	true	slp_i8	664759	4.218491212604869	2.1092456063024345	true	true	1750559	564417	1750559	564417
unifolm_full	62	cpu	dur	<built-in function fspath>	350535	350535	false	i32	1402140	2804280	true	1402140	false	0	350743	6	58422.5	45	350749	1850	0.00666926	true	701278	6	58422.5	45	350744	1635	0.006720123	true	slp_i8	350743	7.995255785575194	3.997627892787597	true	true	350540	1514	350540	1514
unifolm_full	2996	cpu	ts	email/feedparser.py(0): __next__	328584	328584	false	i32	1314336	2628672	true	1314336	false	0	352096	977	336.3193449334698	127	404867	124288	0.006428799	true	658096	36	9127.333333333334	24602	945482	359237	0.006382535	true	slp_i8	352096	7.465782059438335	3.7328910297191675	true	true	1642925	232215	1642925	232215
unifolm_full	2996	cpu	dur	email/feedparser.py(0): __next__	328584	328584	false	i32	1314336	2628672	true	1314336	false	0	328792	6	54764.0	16	328804	942	0.006316264	true	657376	6	54764.0	21	328797	927	0.006339104	true	slp_i8	328792	7.994939049611912	3.997469524805956	true	true	328589	697	328589	697
unifolm_full	2997	cpu	ts	email/feedparser.py(0): readline	328584	328584	false	i32	1314336	2628672	true	1314336	false	0	352096	977	336.3193449334698	127	404919	124513	0.006396517	true	658096	36	9127.333333333334	24603	945508	358558	0.006397042	true	slp_i8	352096	7.465782059438335	3.7328910297191675	true	true	1642925	232303	1642925	232303
unifolm_full	2997	cpu	dur	email/feedparser.py(0): readline	328584	328584	false	i32	1314336	2628672	true	1314336	false	0	328792	6	54764.0	15	328800	622	0.006267326	true	657376	6	54764.0	16	328797	601	0.006341273	true	slp_i8	328792	7.994939049611912	3.997469524805956	true	true	328589	493	328589	493
unifolm_full	15822	gpu	ts	void at::native::vectorized_elementwise_kernel<0, at::native::CUDAFunctorOnSelf_add<c0::Half>, std::array<char*, 0ul> >(int, at::native::CUDAFunctorOnSelf_add<c0::Half>, std::array<char*, 0ul>)	328200	328200	false	i32	1312800	2625600	true	1312800	false	0	2185312	77377	4.241570492523618	127	3209468	630036	0.007011319	true	2018728	56761	5.782139144835362	32665	2628009	629551	0.006877124	true	slp_i16	2018728	1.3006209850955652	0.6503104925477826	false	false	1641005	1070305	1641005	1070305
unifolm_full	15822	gpu	dur	void at::native::vectorized_elementwise_kernel<0, at::native::CUDAFunctorOnSelf_add<c0::Half>, std::array<char*, 0ul> >(int, at::native::CUDAFunctorOnSelf_add<c0::Half>, std::array<char*, 0ul>)	328200	328200	false	i32	1312800	2625600	true	1312800	false	0	328408	6	54700.0	14	328428	34310	0.006429568	true	656608	6	54700.0	14	328429	34356	0.006440941	true	slp_i8	328408	7.994933131957809	3.9974665659789044	true	true	328205	33881	328205	33881
unifolm_full	5063	cpu	ts	ast.py(0): iter_fields	317912	317912	false	i32	1271648	2543296	true	1271648	false	0	324888	288	1103.861111111111	127	389558	128327	0.006210297	true	636800	38	8366.105263157895	31830	873754	336183	0.006203342	true	slp_i8	324888	7.828223880229494	3.914111940114747	true	true	1589565	205650	1589565	205650
unifolm_full	5063	cpu	dur	ast.py(0): iter_fields	317912	317912	false	i32	1271648	2543296	true	1271648	false	0	318096	5	63582.4	7	318105	2433	0.006056592	true	636008	5	63582.4	7	318100	2331	0.006117299	true	slp_i8	318096	7.995372466173734	3.997686233086867	true	true	317917	2194	317917	2194
unifolm_full	15314	gpu	ts	_group_norm_act_fwd_kernel	287152	287152	false	i32	1148608	2297216	true	1148608	false	0	2521160	93081	3.084969005489842	127	3728152	967645	0.006570352	true	1344792	32101	8.945266502601164	32767	1914710	837421	0.0062831	true	slp_i16	1344792	1.7082314588427059	0.8541157294213529	false	false	1435765	1147815	1435765	1147815
unifolm_full	15314	gpu	dur	_group_norm_act_fwd_kernel	287152	287152	false	i32	1148608	2297216	true	1148608	false	0	287336	5	57430.4	126	443507	39244	0.005593559	true	574488	5	57430.4	133	345671	33906	0.005558001	true	slp_i8	287336	7.994877077706936	3.997438538853468	true	true	300308	30131	300308	30131
unifolm_full	6675	cpu	ts	aten::empty	280820	280820	false	i32	1123280	2246560	true	1123280	false	0	975108	28926	9.708220977667152	127	1403466	498460	0.006164238	true	580208	771	364.2282749675746	32767	860585	616699	0.00561918	true	slp_i16	580208	3.871990734357334	1.935995367178667	true	true	1404105	816798	1404105	816798
unifolm_full	6675	cpu	dur	aten::empty	280820	280820	false	i32	1123280	2246560	true	1123280	false	0	281484	25	11232.8	127	414089	58544	0.005502782	true	561824	5	56164.0	4839	377387	46860	0.005494846	true	slp_i8	281484	7.981128589902091	3.9905642949510454	true	true	280908	38721	280908	38721
unifolm_full	15811	gpu	ts	void at::native::vectorized_elementwise_kernel<0, at::native::CUDAFunctor_add<c0::Half>, std::array<char*, 0ul> >(int, at::native::CUDAFunctor_add<c0::Half>, std::array<char*, 0ul>)	280064	280064	false	i32	1120256	2240512	true	1120256	false	0	1921008	68370	4.09629954658476	127	2840566	712459	0.006116608	true	1488488	38679	7.240724941182554	32767	2010872	696935	0.00606283	true	slp_i16	1488488	1.5052267804644712	0.7526133902322356	false	false	1400325	1113605	1400325	1113605
unifolm_full	15811	gpu	dur	void at::native::vectorized_elementwise_kernel<0, at::native::CUDAFunctor_add<c0::Half>, std::array<char*, 0ul> >(int, at::native::CUDAFunctor_add<c0::Half>, std::array<char*, 0ul>)	280064	280064	false	i32	1120256	2240512	true	1120256	false	0	280248	5	56012.8	26	280267	27832	0.005477871	true	560312	5	56012.8	25	280268	28013	0.005490701	true	slp_i8	280248	7.994747509348862	3.997373754674431	true	true	280069	27627	280069	27627
unifolm_full	530	cpu	ts	<built-in function unpack>	276452	276452	false	i32	1105808	2211616	true	1105808	false	0	314796	1595	173.32413793103447	127	400908	184737	0.005439021	true	553736	32	8639.125	32767	762163	435661	0.005413246	true	slp_i8	314796	7.025553056582676	3.512776528291338	true	true	1382249	298879	1382249	298879
unifolm_full	530	cpu	dur	<built-in function unpack>	276452	276452	false	i32	1105808	2211616	true	1105808	false	0	276660	6	46075.333333333336	127	285924	2558	0.005275603	true	553088	5	55290.4	248	276641	2078	0.005334915	true	slp_i8	276660	7.993985397238488	3.996992698619244	true	true	276458	2018	276458	2018
unifolm_full	760	cpu	ts	copy.py(0): deepcopy	260080	260080	false	i32	1040320	2080640	true	1040320	false	0	284072	997	260.86258776328987	127	339476	139349	0.005106725	true	522072	77	3377.6623376623374	32767	730820	488420	0.005080671	true	slp_i8	284072	7.324340308090907	3.6621701540454534	true	true	1300405	208532	1300405	208532
unifolm_full	760	cpu	dur	copy.py(0): deepcopy	260080	260080	false	i32	1040320	2080640	true	1040320	false	0	404792	6027	43.152480504396884	127	580750	168508	0.005316885	true	546024	1075	241.93488372093023	32767	506487	267445	0.005218192	true	slp_i8	404792	5.140022530089527	2.5700112650447635	true	true	271897	69286	271897	69286
unifolm_full	13099	cpu	ts	<built-in method read of _io.BytesIO object at 0x0f0e0d0c0>	256428	256428	false	i32	1025712	2051424	true	1025712	false	0	265444	373	687.4745308310992	127	318233	99809	0.004980715	true	513040	5	51285.6	32446	760750	256634	0.004916786	true	slp_i8	265444	7.728274136917768	3.864137068458884	true	true	1282145	128669	1282145	128669
unifolm_full	13099	cpu	dur	<built-in method read of _io.BytesIO object at 0x0f0e0d0c0>	256428	256428	false	i32	1025712	2051424	true	1025712	false	0	256588	4	64107.0	39	256590	1699	0.004859658	true	513016	4	64107.0	39	256587	1654	0.004893981	true	slp_i8	256588	7.995011458057275	3.9975057290286373	true	true	256433	1494	256433	1494
unifolm_full	16120	cpu	ts	<built-in method read of _io.BytesIO object at 0x0fd0fd0e0>	256428	256428	false	i32	1025712	2051424	true	1025712	false	0	266476	416	616.4134615384615	127	330701	99962	0.005026701	true	513064	6	42738.0	32767	738641	271857	0.00492518	true	slp_i8	266476	7.698344316186073	3.8491721580930367	true	true	1282145	128517	1282145	128517
